"SpeciesID"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Species"
"15254"	"OTU_DN_13001"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15255"	"OTU_DN_19405"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15256"	"LN572867.1.1396"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15257"	"OTU_DN_3933"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15258"	"JF830203.1.1537"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15259"	"OTU_DN_15778"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15260"	"KJ410625.1.1224"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15261"	"OTU_DN_11448"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15262"	"JQ800930.1.1520"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15263"	"EU881136.1.1522"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15264"	"EU134569.1.1377"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15265"	"OTU_DN_1873"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15266"	"EU134455.1.1390"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15267"	"OTU_DN_10204"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15268"	"FJ535064.1.1489"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15269"	"OTU_DN_18098"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15270"	"JF727700.1.1526"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15271"	"OTU_DN_5538"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15272"	"OTU_DN_2648"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15273"	"HM445319.1.1521"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15274"	"JF833861.1.1524"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15275"	"FJ478988.1.1520"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15276"	"EU134453.1.1406"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15277"	"OTU_DN_13610"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15278"	"OTU_DN_18866"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15279"	"JN178893.1.1496"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15280"	"EF018732.1.1412"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15281"	"EU134322.1.1332"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15282"	"OTU_DN_1382"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15283"	"EU335402.1.1527"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA
"15284"	"HQ677574.1.1366"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15285"	"KF712867.1.1523"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15286"	"AJ518791.1.1293"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15287"	"OTU_DN_4088"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15288"	"OTU_DN_3978"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured delta proteobacterium"
"15289"	"OTU_DN_10808"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15290"	"HQ190549.1.1536"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15291"	"EU134364.1.1385"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15292"	"EU134394.1.1379"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15293"	"EU134466.1.1374"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15294"	"KR779707.1.1373"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15295"	"HF954181.1.1395"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15296"	"HQ645149.1.1524"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15297"	"HM445325.1.1520"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15298"	"HQ397218.1.1493"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15299"	"HQ190463.1.1531"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15300"	"GQ461662.1.1398"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15301"	"EU134351.1.1341"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15302"	"JX221964.1.1518"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15303"	"AB240314.1.1514"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15304"	"JQ738791.1.1521"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15305"	"HM444865.1.1379"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15306"	"HQ119930.1.1447"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15307"	"LN572951.1.1399"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15308"	"OTU_DN_11372"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15309"	"OTU_DN_19033"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15310"	"OTU_DN_8854"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15311"	"OTU_DN_11683"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15312"	"OTU_DN_4513"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15313"	"OTU_DN_10694"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15314"	"OTU_DN_11565"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15315"	"OTU_DN_12898"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15316"	"OTU_DN_13246"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15317"	"OTU_DN_10191"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15318"	"FR687464.1.1519"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15319"	"JQ738792.1.1512"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15320"	"OTU_DN_10200"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15321"	"OTU_DN_13145"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15322"	"KM260272.1.1350"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15323"	"OTU_DN_7705"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15324"	"OTU_DN_19932"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15325"	"EU134384.1.1381"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15326"	"OTU_DN_13303"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15327"	"OTU_DN_19541"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15328"	"JF833796.1.1465"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15329"	"EU134337.1.1408"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15330"	"JF265970.1.1382"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15331"	"OTU_DN_17342"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15332"	"JQ825191.1.1521"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15333"	"JN038609.1.1518"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15334"	"EF019530.1.1410"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Ambiguous_taxa"
"15335"	"OTU_DN_8109"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15336"	"OTU_DN_10498"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15337"	"HQ330621.1.1396"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15338"	"EU491855.1.1517"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15339"	"HM445153.1.1382"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"15340"	"AY395340.1.1462"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"15341"	"OTU_DN_8749"	"Bacteria"	"Planctomycetes"	"OM190"	"uncultured microorganism"	"uncultured microorganism"	"uncultured microorganism"
"15342"	"KJ578076.1.1521"	"Bacteria"	"Planctomycetes"	"OM190"	"uncultured microorganism"	"uncultured microorganism"	"uncultured microorganism"
"15343"	"JN387291.1.1294"	"Bacteria"	"Planctomycetes"	"OM190"	"uncultured microorganism"	"uncultured microorganism"	"uncultured microorganism"
"15344"	"OTU_DN_6675"	"Bacteria"	"FCPU426"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15345"	"OTU_DN_3996"	"Bacteria"	"FCPU426"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15346"	"OTU_DN_610"	"Bacteria"	"FCPU426"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15347"	"OTU_DN_849"	"Bacteria"	"FCPU426"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15348"	"OTU_DN_1856"	"Bacteria"	"FCPU426"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15349"	"OTU_DN_2810"	"Bacteria"	"FCPU426"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15350"	"OTU_DN_2619"	"Bacteria"	"FCPU426"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15351"	"OTU_DN_8176"	"Bacteria"	"TM6 (Dependentiae)"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15352"	"HM444922.1.1385"	"Bacteria"	"TM6 (Dependentiae)"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15353"	"OTU_DN_2663"	"Bacteria"	"TM6 (Dependentiae)"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15354"	"JF833508.1.1476"	"Bacteria"	"TM6 (Dependentiae)"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15355"	"EU134434.1.1389"	"Bacteria"	"TM6 (Dependentiae)"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15356"	"OTU_DN_6338"	"Bacteria"	"TM6 (Dependentiae)"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15357"	"OTU_DN_18823"	"Bacteria"	"TM6 (Dependentiae)"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15358"	"OTU_DN_7300"	"Bacteria"	"TM6 (Dependentiae)"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15359"	"JN038949.1.1520"	"Bacteria"	"TM6 (Dependentiae)"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15360"	"HM445027.1.1281"	"Bacteria"	"TM6 (Dependentiae)"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"15361"	"OTU_DN_7230"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15362"	"OTU_DN_1934"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15363"	"GU208371.1.1443"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15364"	"OTU_DN_1392"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15365"	"HQ330573.1.1396"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15366"	"AM936493.1.1355"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15367"	"FJ444643.1.1437"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15368"	"EU134709.1.1343"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15369"	"OTU_DN_19214"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15370"	"OTU_DN_7654"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15371"	"OTU_DN_14463"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured gamma proteobacterium"
"15372"	"AM935343.1.1373"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15373"	"AM935626.1.1356"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15374"	"KF469200.1.1458"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15375"	"OTU_DN_8193"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15376"	"FQ659006.1.1354"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15377"	"KC682911.1.1526"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15378"	"OTU_DN_234"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15379"	"AM934884.1.1374"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	NA
"15380"	"HM186272.1.1372"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15381"	"DQ823196.1.1502"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15382"	"HE653873.1.1453"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15383"	"HM445176.1.1366"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15384"	"JN023259.1.1490"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15385"	"EU409115.1.1359"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15386"	"EF688386.1.1501"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15387"	"JF265707.1.1360"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15388"	"OTU_DN_1796"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15389"	"OTU_DN_7419"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15390"	"OTU_DN_18841"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15391"	"OTU_DN_15886"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15392"	"LN555035.1.1378"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	NA
"15393"	"OTU_DN_402"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15394"	"OTU_DN_5406"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15395"	"OTU_DN_990"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15396"	"OTU_DN_63"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15397"	"OTU_DN_306"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15398"	"LN567554.1.1390"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15399"	"OTU_DN_19286"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15400"	"LN572632.1.1390"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"uncultured bacterium"
"15401"	"OTU_DN_19292"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15402"	"AJ518786.1.1279"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15403"	"EU979042.1.1503"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15404"	"HM186381.1.1372"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15405"	"OTU_DN_18056"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15406"	"OTU_DN_8853"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15407"	"GQ264163.1.1479"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15408"	"GQ264198.1.1469"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15409"	"AB529689.1.1478"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"Ambiguous_taxa"
"15410"	"OTU_DN_8991"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"Ambiguous_taxa"
"15411"	"OTU_DN_6923"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15412"	"GQ263830.1.1459"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15413"	"JQ426266.1.1493"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15414"	"HQ119681.1.1505"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15415"	"JQ337405.1.1436"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15416"	"GQ214101.1.1460"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"Ambiguous_taxa"
"15417"	"OTU_DN_11341"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15418"	"OTU_DN_14320"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"Ambiguous_taxa"
"15419"	"FJ535077.1.1465"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15420"	"HM186323.1.1354"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
"15421"	"KM108668.1.1502"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	NA
"15422"	"LN563424.1.1366"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadales Incertae Sedis"	"uncultured bacterium"
